transaction_id,customer_id,partner_id,product_id,transaction_date,amount,revenue,is_repeat,cross_sell,status
T01879,C470,P07,PR02,2025-04-17,13911,347.78,No,No,Success
T01880,C162,P04,PR05,2025-07-22,38977,779.54,No,No,Success
T01881,C308,P15,PR01,2025-09-27,47116,1413.48,Yes,No,Success
T01882,C124,P19,PR01,2025-02-16,13516,405.48,No,Yes,Success
T01883,C116,P02,PR03,2025-07-28,21669,1083.45,No,No,Pending
T01884,C390,P17,PR06,2025-09-12,40599,1420.97,No,No,Success
T01885,C440,P14,PR04,2025-10-10,33312,1332.48,No,No,Success
T01886,C421,P01,PR06,2025-01-16,14177,496.2,Yes,No,Success
T01887,C269,P01,PR05,2025-05-06,39637,792.74,No,No,Success
T01888,C146,P20,PR04,2025-03-03,48292,1931.68,No,No,Failed
T01889,C110,P13,PR06,2025-07-08,45072,1577.52,No,No,Failed
T01890,C037,P04,PR01,2025-09-27,40063,1201.89,No,No,Success
T01891,C204,P17,PR02,2025-09-02,15661,391.53,Yes,Yes,Success
T01892,C088,P06,PR08,2025-04-21,13260,265.2,No,No,Success
T01893,C173,P14,PR04,2025-02-09,22467,898.68,Yes,No,Success
T01894,C067,P17,PR06,2025-10-02,19764,691.74,Yes,No,Success
T01895,C122,P16,PR05,2025-07-22,22617,452.34,Yes,No,Success
T01896,C060,P05,PR05,2025-08-07,6790,135.8,No,Yes,Success
T01897,C267,P07,PR01,2025-07-04,4129,123.87,Yes,No,Success
T01898,C198,P05,PR06,2025-12-17,2287,80.05,Yes,No,Success
T01899,C394,P07,PR01,2025-05-11,12002,360.06,No,No,Success
T01900,C224,P19,PR05,2025-02-25,12519,250.38,Yes,No,Success
T01901,C319,P07,PR05,2025-09-26,9845,196.9,No,No,Pending
T01902,C459,P18,PR01,2025-01-03,20423,612.69,No,No,Success
T01903,C245,P18,PR02,2025-09-28,16059,401.48,Yes,Yes,Success
T01904,C064,P02,PR03,2025-02-22,47938,2396.9,No,No,Success
T01905,C260,P12,PR05,2025-10-17,3612,72.24,Yes,Yes,Success
T01906,C366,P15,PR05,2025-05-11,1533,30.66,Yes,Yes,Success
T01907,C483,P14,PR05,2025-11-16,41379,827.58,Yes,No,Success
T01908,C329,P20,PR02,2025-11-04,36721,918.03,No,No,Success
T01909,C456,P17,PR06,2025-06-01,6375,223.13,Yes,No,Success
T01910,C128,P05,PR05,2025-06-19,37774,755.48,Yes,No,Success
T01911,C317,P07,PR06,2025-03-31,37821,1323.74,No,Yes,Success
T01912,C151,P05,PR06,2025-08-09,15116,529.06,Yes,No,Failed
T01913,C012,P18,PR03,2025-08-31,46354,2317.7,Yes,No,Success
T01914,C329,P15,PR03,2025-03-31,2500,125.0,No,No,Failed
T01915,C311,P08,PR05,2025-06-16,34578,691.56,No,No,Success
T01916,C071,P18,PR02,2025-01-09,34592,864.8,No,No,Success
T01917,C455,P04,PR06,2025-03-14,27204,952.14,No,No,Success
T01918,C208,P19,PR01,2025-07-03,10149,304.47,Yes,Yes,Success
T01919,C196,P19,PR01,2025-07-13,36585,1097.55,Yes,No,Failed
T01920,C247,P14,PR02,2025-02-20,37317,932.93,No,No,Success
T01921,C161,P19,PR01,2025-06-22,35136,1054.08,No,No,Success
T01922,C205,P18,PR01,2025-03-18,18001,540.03,Yes,No,Success
T01923,C461,P02,PR05,2025-01-16,41528,830.56,No,Yes,Success
T01924,C437,P17,PR01,2025-08-11,44259,1327.77,No,No,Success
T01925,C427,P13,PR08,2025-09-15,8153,163.06,Yes,Yes,Success
T01926,C025,P03,PR05,2025-07-12,2170,43.4,Yes,No,Success
T01927,C038,P11,PR02,2025-01-28,40249,1006.23,Yes,No,Failed
T01928,C487,P15,PR05,2025-11-25,38672,773.44,Yes,Yes,Success
T01929,C139,P01,PR02,2025-09-11,18836,470.9,Yes,No,Success
T01930,C454,P05,PR01,2025-07-26,29927,897.81,No,No,Success
T01931,C285,P03,PR01,2025-09-09,1775,53.25,No,No,Failed
T01932,C290,P20,PR07,2025-02-04,11049,165.73,No,No,Success
T01933,C135,P03,PR05,2025-04-10,35465,709.3,Yes,No,Success
T01934,C184,P06,PR01,2025-04-14,21091,632.73,Yes,No,Success
T01935,C238,P01,PR05,2025-04-15,5687,113.74,No,No,Success
T01936,C084,P01,PR01,2025-07-14,40013,1200.39,Yes,No,Success
T01937,C163,P05,PR05,2025-08-28,44385,887.7,Yes,No,Success
T01938,C230,P03,PR01,2025-12-08,14803,444.09,Yes,No,Success
T01939,C443,P19,PR05,2025-06-15,11555,231.1,Yes,No,Success
T01940,C221,P09,PR01,2025-05-26,6694,200.82,No,Yes,Success
T01941,C204,P16,PR02,2025-10-01,7159,178.98,Yes,Yes,Success
T01942,C263,P06,PR05,2025-04-06,44230,884.6,Yes,No,Success
T01943,C275,P06,PR06,2025-02-22,39100,1368.5,No,No,Failed
T01944,C280,P11,PR03,2025-09-09,38020,1901.0,No,No,Success
T01945,C448,P18,PR05,2025-05-05,15680,313.6,No,No,Success
T01946,C210,P01,PR05,2025-06-23,21369,427.38,Yes,No,Pending
T01947,C302,P18,PR01,2025-11-22,46559,1396.77,Yes,No,Pending
T01948,C032,P13,PR04,2025-09-12,46382,1855.28,Yes,No,Success
T01949,C187,P01,PR01,2025-07-12,1513,45.39,Yes,Yes,Success
T01950,C179,P11,PR01,2025-12-12,41733,1251.99,Yes,No,Success
T01951,C398,P11,PR05,2025-10-04,1472,29.44,No,No,Success
T01952,C376,P03,PR03,2025-09-25,10352,517.6,No,No,Success
T01953,C291,P13,PR05,2025-08-22,21955,439.1,No,No,Success
T01954,C138,P08,PR05,2025-08-09,45186,903.72,No,No,Success
T01955,C065,P02,PR06,2025-06-19,10876,380.66,No,No,Success
T01956,C222,P20,PR02,2025-12-21,36039,900.98,Yes,No,Success
T01957,C173,P20,PR02,2025-09-20,40188,1004.7,Yes,Yes,Success
T01958,C280,P17,PR02,2025-08-23,41529,1038.23,No,No,Success
T01959,C183,P06,PR05,2025-05-01,6507,130.14,No,No,Success
T01960,C096,P01,PR01,2025-11-12,43539,1306.17,Yes,No,Success
T01961,C322,P15,PR05,2025-09-11,47647,952.94,No,No,Success
T01962,C469,P14,PR06,2025-09-16,38156,1335.46,Yes,No,Success
T01963,C296,P07,PR01,2025-09-10,34324,1029.72,No,Yes,Success
T01964,C001,P13,PR02,2025-11-26,34866,871.65,Yes,No,Success
T01965,C453,P01,PR01,2025-12-06,18150,544.5,No,No,Pending
T01966,C170,P15,PR03,2025-10-19,41102,2055.1,Yes,No,Success
T01967,C399,P11,PR06,2025-07-11,12028,420.98,Yes,Yes,Success
T01968,C101,P05,PR04,2025-06-30,26325,1053.0,No,No,Success
T01969,C350,P18,PR02,2025-10-22,9222,230.55,No,No,Success
T01970,C280,P19,PR02,2025-02-22,13251,331.28,Yes,Yes,Success
T01971,C096,P18,PR05,2025-06-22,21987,439.74,No,No,Success
T01972,C086,P19,PR07,2025-03-29,25998,389.97,Yes,No,Failed
T01973,C312,P12,PR02,2025-02-22,35217,880.43,Yes,No,Success
T01974,C190,P12,PR05,2025-01-14,26138,522.76,No,No,Success
T01975,C167,P01,PR03,2025-11-09,37113,1855.65,Yes,No,Success
T01976,C004,P07,PR06,2025-06-06,15193,531.75,No,Yes,Success
T01977,C039,P04,PR05,2025-09-04,38311,766.22,Yes,Yes,Success
T01978,C298,P08,PR06,2025-05-18,22363,782.71,No,Yes,Success
T01979,C167,P10,PR03,2025-08-21,6280,314.0,Yes,No,Success
T01980,C188,P20,PR02,2025-04-20,11871,296.78,No,No,Success
T01981,C409,P14,PR05,2025-08-18,16107,322.14,No,Yes,Pending
T01982,C357,P04,PR02,2025-05-26,10309,257.73,No,No,Success
T01983,C197,P20,PR03,2025-09-28,30425,1521.25,No,Yes,Success
T01984,C310,P05,PR04,2025-09-02,4441,177.64,Yes,No,Success
T01985,C439,P12,PR05,2025-07-25,37056,741.12,Yes,Yes,Success
T01986,C214,P02,PR06,2025-06-16,28559,999.57,No,No,Success
T01987,C227,P09,PR05,2025-06-02,35818,716.36,No,Yes,Success
T01988,C458,P09,PR05,2025-10-05,49049,980.98,No,No,Success
T01989,C404,P20,PR03,2025-05-28,21296,1064.8,Yes,Yes,Pending
T01990,C416,P14,PR06,2025-06-20,5938,207.83,Yes,No,Success
T01991,C411,P10,PR01,2025-07-10,10719,321.57,No,No,Failed
T01992,C068,P04,PR01,2025-06-16,15994,479.82,No,Yes,Success
T01993,C268,P07,PR02,2025-11-21,2714,67.85,No,No,Success
T01994,C146,P17,PR01,2025-09-26,20374,611.22,No,No,Success
T01995,C256,P08,PR05,2025-08-05,9941,198.82,Yes,No,Success
T01996,C212,P05,PR07,2025-01-04,42649,639.74,Yes,No,Pending
T01997,C148,P07,PR05,2025-02-05,24671,493.42,Yes,No,Success
T01998,C378,P05,PR05,2025-04-08,7437,148.74,No,Yes,Success
T01999,C004,P10,PR06,2025-11-16,42780,1497.3,Yes,No,Success
T02000,C213,P09,PR01,2025-09-08,16539,496.17,Yes,No,Success
T02001,C393,P16,PR01,2025-07-26,11317,339.51,Yes,Yes,Success
T02002,C246,P15,PR05,2025-06-14,23443,468.86,Yes,No,Success
T02003,C195,P05,PR02,2025-10-20,9391,234.78,No,No,Success
T02004,C380,P15,PR05,2025-07-15,44394,887.88,No,No,Success
T02005,C445,P06,PR03,2025-08-14,36503,1825.15,No,No,Success
T02006,C102,P15,PR04,2025-04-22,14594,583.76,No,No,Pending
T02007,C167,P06,PR07,2025-03-30,2418,36.27,Yes,No,Failed
T02008,C452,P06,PR02,2025-02-21,27496,687.4,No,No,Success
T02009,C156,P08,PR05,2025-10-11,42466,849.32,Yes,Yes,Success
T02010,C494,P08,PR05,2025-10-23,46537,930.74,No,No,Success
T02011,C214,P04,PR07,2025-09-08,17983,269.75,No,No,Success
T02012,C414,P13,PR04,2025-05-29,11088,443.52,Yes,Yes,Success
T02013,C416,P16,PR06,2025-11-09,38354,1342.39,No,Yes,Failed
T02014,C225,P01,PR05,2025-04-06,38659,773.18,Yes,No,Success
T02015,C462,P20,PR02,2025-08-28,44194,1104.85,No,No,Success
T02016,C459,P11,PR02,2025-03-12,46894,1172.35,Yes,No,Failed
T02017,C015,P04,PR02,2025-03-10,10280,257.0,No,No,Success
T02018,C097,P06,PR06,2025-01-20,36412,1274.42,No,No,Success
T02019,C454,P15,PR05,2025-09-23,45458,909.16,Yes,No,Success
T02020,C379,P12,PR05,2025-12-08,45937,918.74,Yes,Yes,Success
T02021,C409,P02,PR03,2025-04-14,4489,224.45,Yes,No,Success
T02022,C418,P19,PR03,2025-10-21,5874,293.7,Yes,No,Success
T02023,C447,P19,PR06,2025-02-17,14265,499.28,Yes,Yes,Success
T02024,C483,P19,PR05,2025-06-28,48325,966.5,No,Yes,Success
T02025,C262,P07,PR02,2025-01-30,48663,1216.58,No,Yes,Success
T02026,C043,P07,PR03,2025-12-18,31308,1565.4,Yes,Yes,Pending
T02027,C325,P05,PR01,2025-03-19,3673,110.19,Yes,Yes,Failed
T02028,C210,P15,PR07,2025-12-05,30669,460.03,Yes,Yes,Success
T02029,C058,P13,PR05,2025-07-26,8097,161.94,Yes,No,Success
T02030,C229,P05,PR05,2025-06-25,2591,51.82,No,No,Success
T02031,C474,P20,PR07,2025-04-20,13472,202.08,Yes,No,Success
T02032,C007,P06,PR02,2025-08-22,35637,890.93,No,No,Success
T02033,C392,P10,PR05,2025-04-01,10306,206.12,Yes,No,Success
T02034,C269,P05,PR05,2025-06-22,41482,829.64,No,No,Success
T02035,C147,P13,PR01,2025-03-07,39580,1187.4,Yes,No,Success
T02036,C370,P13,PR06,2025-02-03,23435,820.23,No,No,Success
T02037,C342,P19,PR07,2025-11-02,47402,711.03,Yes,No,Success
T02038,C118,P15,PR06,2025-03-02,6868,240.38,Yes,Yes,Failed
T02039,C188,P13,PR05,2025-06-07,35865,717.3,No,Yes,Success
T02040,C455,P05,PR02,2025-01-14,5411,135.28,Yes,No,Success
T02041,C083,P16,PR01,2025-04-29,40755,1222.65,Yes,No,Success
T02042,C369,P03,PR05,2025-08-09,29539,590.78,Yes,No,Success
T02043,C272,P04,PR01,2025-06-25,18941,568.23,Yes,No,Success
T02044,C329,P01,PR06,2025-04-24,41901,1466.54,No,No,Success
T02045,C316,P12,PR01,2025-07-27,1604,48.12,No,No,Success
T02046,C458,P10,PR04,2025-11-15,28234,1129.36,Yes,No,Success
T02047,C146,P14,PR08,2025-03-30,24877,497.54,No,No,Success
T02048,C237,P14,PR01,2025-01-02,16956,508.68,Yes,No,Success
T02049,C063,P02,PR05,2025-04-17,34197,683.94,Yes,No,Success
T02050,C231,P13,PR05,2025-05-22,7078,141.56,No,Yes,Success
T02051,C007,P17,PR05,2025-02-19,36176,723.52,No,No,Success
T02052,C445,P04,PR01,2025-06-25,2497,74.91,No,No,Success
T02053,C053,P08,PR01,2025-01-28,30185,905.55,Yes,Yes,Success
T02054,C185,P17,PR01,2025-05-22,19356,580.68,Yes,Yes,Success
T02055,C013,P01,PR01,2025-10-17,13381,401.43,Yes,No,Failed
T02056,C219,P14,PR05,2025-11-02,29782,595.64,Yes,Yes,Success
T02057,C344,P07,PR01,2025-11-07,13539,406.17,Yes,No,Failed
T02058,C430,P14,PR04,2025-07-21,17160,686.4,Yes,Yes,Success
T02059,C426,P05,PR01,2025-12-25,16264,487.92,No,Yes,Success
T02060,C218,P04,PR02,2025-06-09,27684,692.1,No,No,Success
T02061,C026,P15,PR01,2025-10-29,8133,243.99,Yes,No,Failed
T02062,C336,P09,PR01,2025-10-27,49587,1487.61,Yes,No,Success
T02063,C388,P09,PR06,2025-10-21,37391,1308.69,Yes,Yes,Pending
T02064,C022,P09,PR01,2025-11-09,11780,353.4,No,Yes,Success
T02065,C421,P16,PR05,2025-07-22,39686,793.72,No,No,Success
T02066,C102,P15,PR02,2025-10-30,4767,119.18,Yes,Yes,Success
T02067,C150,P04,PR05,2025-07-30,49645,992.9,No,No,Success
T02068,C249,P16,PR04,2025-10-20,3718,148.72,Yes,Yes,Success
T02069,C108,P17,PR02,2025-12-09,12494,312.35,Yes,No,Success
T02070,C229,P01,PR01,2025-02-04,40512,1215.36,No,No,Success
T02071,C072,P01,PR04,2025-04-20,43774,1750.96,Yes,No,Success
T02072,C055,P03,PR05,2025-07-30,11741,234.82,Yes,Yes,Success
T02073,C322,P09,PR01,2025-02-18,43782,1313.46,No,No,Success
T02074,C121,P12,PR08,2025-12-17,5984,119.68,No,No,Success
T02075,C230,P05,PR05,2025-02-27,38819,776.38,Yes,No,Success
T02076,C321,P19,PR06,2025-05-29,33507,1172.75,No,No,Success
T02077,C476,P13,PR06,2025-05-14,36323,1271.31,Yes,Yes,Success
T02078,C268,P17,PR04,2025-04-30,23834,953.36,Yes,No,Success
T02079,C277,P06,PR04,2025-02-01,1255,50.2,No,No,Success
T02080,C342,P03,PR04,2025-04-03,31516,1260.64,No,No,Success
T02081,C392,P03,PR05,2025-03-22,6496,129.92,Yes,No,Success
T02082,C308,P14,PR02,2025-10-14,11336,283.4,No,Yes,Success
T02083,C477,P16,PR03,2025-12-07,44427,2221.35,No,No,Success
T02084,C133,P03,PR02,2025-10-25,8227,205.68,Yes,No,Success
T02085,C128,P06,PR06,2025-09-07,42595,1490.83,Yes,No,Success
T02086,C371,P13,PR05,2025-07-01,22343,446.86,Yes,No,Success
T02087,C344,P13,PR06,2025-04-04,43664,1528.24,Yes,Yes,Success
T02088,C145,P20,PR04,2025-07-12,42420,1696.8,Yes,Yes,Success
T02089,C137,P15,PR05,2025-09-19,2179,43.58,Yes,Yes,Success
T02090,C198,P05,PR05,2025-03-23,7198,143.96,No,No,Success
T02091,C141,P18,PR06,2025-10-07,27148,950.18,Yes,No,Success
T02092,C137,P18,PR05,2025-07-24,15049,300.98,Yes,No,Success
T02093,C133,P13,PR06,2025-09-03,9508,332.78,Yes,No,Success
T02094,C218,P01,PR05,2025-11-16,4966,99.32,No,Yes,Success
T02095,C301,P08,PR08,2025-07-03,7902,158.04,No,No,Success
T02096,C366,P14,PR01,2025-02-25,13906,417.18,Yes,No,Success
T02097,C128,P02,PR01,2025-05-11,12727,381.81,Yes,No,Success
T02098,C012,P06,PR05,2025-07-04,46396,927.92,No,No,Success
T02099,C316,P04,PR01,2025-08-08,8663,259.89,Yes,Yes,Success
T02100,C404,P19,PR02,2025-08-02,2351,58.78,Yes,Yes,Success
T02101,C034,P17,PR04,2025-03-06,49489,1979.56,No,No,Success
T02102,C280,P18,PR05,2025-01-02,3241,64.82,No,No,Success
T02103,C227,P09,PR01,2025-07-31,5717,171.51,Yes,No,Success
T02104,C095,P13,PR06,2025-11-17,41299,1445.47,Yes,No,Success
T02105,C413,P08,PR05,2025-12-24,40962,819.24,No,No,Success
T02106,C196,P19,PR04,2025-06-09,33708,1348.32,No,No,Success
T02107,C412,P02,PR05,2025-02-26,21049,420.98,Yes,Yes,Success
T02108,C400,P16,PR01,2025-07-04,45552,1366.56,Yes,No,Failed
T02109,C037,P16,PR01,2025-02-10,7931,237.93,Yes,No,Success
T02110,C395,P18,PR05,2025-07-22,49829,996.58,Yes,No,Success
T02111,C052,P17,PR05,2025-10-24,8742,174.84,Yes,No,Success
T02112,C013,P20,PR04,2025-12-02,3721,148.84,No,No,Success
T02113,C129,P06,PR05,2025-01-25,38534,770.68,Yes,No,Success
T02114,C442,P18,PR06,2025-11-11,49033,1716.16,Yes,No,Success
T02115,C083,P01,PR05,2025-06-09,17679,353.58,Yes,No,Success
T02116,C457,P01,PR04,2025-10-20,35726,1429.04,Yes,No,Success
T02117,C401,P17,PR07,2025-11-08,13101,196.51,Yes,Yes,Failed
T02118,C449,P13,PR03,2025-03-08,27005,1350.25,No,Yes,Success
T02119,C056,P13,PR05,2025-11-20,4051,81.02,Yes,No,Success
T02120,C478,P14,PR01,2025-03-24,46033,1380.99,No,Yes,Success
T02121,C220,P16,PR01,2025-12-22,30117,903.51,No,No,Success
T02122,C200,P01,PR02,2025-02-23,4912,122.8,Yes,No,Pending
T02123,C418,P09,PR01,2025-10-01,33488,1004.64,No,No,Pending
T02124,C008,P04,PR01,2025-08-31,35683,1070.49,Yes,No,Success
T02125,C066,P07,PR04,2025-02-10,37123,1484.92,Yes,No,Failed
T02126,C477,P09,PR04,2025-08-17,1392,55.68,Yes,No,Success
T02127,C416,P14,PR06,2025-02-08,42350,1482.25,Yes,Yes,Success
T02128,C118,P16,PR02,2025-06-25,16964,424.1,Yes,No,Success
T02129,C273,P02,PR03,2025-08-25,49819,2490.95,Yes,No,Success
T02130,C486,P17,PR03,2025-03-31,17849,892.45,Yes,Yes,Success
T02131,C167,P09,PR05,2025-07-05,33494,669.88,No,No,Success
T02132,C131,P10,PR01,2025-12-01,28630,858.9,Yes,No,Success
T02133,C433,P03,PR01,2025-02-27,13398,401.94,Yes,Yes,Failed
T02134,C395,P18,PR08,2025-11-11,19208,384.16,No,No,Success
T02135,C418,P03,PR07,2025-08-19,48566,728.49,Yes,No,Success
T02136,C331,P06,PR02,2025-09-08,19732,493.3,Yes,Yes,Success
T02137,C087,P03,PR05,2025-09-01,45397,907.94,Yes,Yes,Success
T02138,C311,P13,PR06,2025-05-07,4908,171.78,No,No,Success
T02139,C312,P08,PR01,2025-06-16,25837,775.11,No,No,Success
T02140,C170,P08,PR05,2025-06-06,15536,310.72,Yes,No,Failed
T02141,C054,P17,PR05,2025-02-05,49016,980.32,No,No,Success
T02142,C432,P14,PR02,2025-06-26,4888,122.2,No,No,Success
T02143,C134,P09,PR05,2025-08-07,24057,481.14,Yes,No,Success
T02144,C034,P16,PR06,2025-11-05,45617,1596.6,No,No,Success
T02145,C352,P11,PR01,2025-05-04,42560,1276.8,No,Yes,Success
T02146,C339,P09,PR07,2025-10-03,34086,511.29,No,No,Success
T02147,C271,P17,PR04,2025-03-21,38925,1557.0,No,No,Success
T02148,C247,P19,PR02,2025-12-26,21111,527.77,Yes,No,Success
T02149,C130,P13,PR04,2025-04-30,9513,380.52,Yes,Yes,Success
T02150,C494,P13,PR05,2025-12-30,49501,990.02,Yes,No,Failed
T02151,C116,P19,PR06,2025-08-19,43013,1505.46,Yes,Yes,Success
T02152,C331,P18,PR01,2025-09-13,7887,236.61,Yes,No,Success
T02153,C089,P17,PR06,2025-09-21,14268,499.38,No,No,Success
T02154,C063,P02,PR02,2025-03-01,10048,251.2,Yes,Yes,Failed
T02155,C268,P13,PR01,2025-08-25,45828,1374.84,Yes,Yes,Failed
T02156,C306,P18,PR05,2025-12-13,41878,837.56,Yes,No,Success
T02157,C097,P12,PR01,2025-07-16,19864,595.92,No,No,Failed
T02158,C149,P11,PR02,2025-11-29,36743,918.58,Yes,No,Success
T02159,C142,P14,PR05,2025-10-09,32126,642.52,No,Yes,Success
T02160,C162,P04,PR06,2025-01-18,39081,1367.84,Yes,No,Pending
T02161,C207,P06,PR04,2025-01-02,49756,1990.24,Yes,No,Failed
T02162,C195,P15,PR07,2025-02-08,39056,585.84,Yes,No,Success
T02163,C200,P14,PR04,2025-05-18,44307,1772.28,Yes,Yes,Success
T02164,C445,P03,PR06,2025-12-29,20101,703.54,Yes,No,Pending
T02165,C001,P15,PR02,2025-10-05,18993,474.83,Yes,No,Success
T02166,C396,P20,PR06,2025-08-29,18120,634.2,Yes,No,Success
T02167,C221,P14,PR05,2025-10-08,13256,265.12,Yes,No,Success
T02168,C319,P13,PR05,2025-03-23,37501,750.02,Yes,No,Success
T02169,C286,P18,PR02,2025-09-24,28906,722.65,No,No,Success
T02170,C329,P16,PR08,2025-11-11,43780,875.6,Yes,Yes,Success
T02171,C233,P03,PR04,2025-10-19,24290,971.6,Yes,No,Success
T02172,C483,P03,PR02,2025-03-09,1959,48.98,Yes,No,Pending
T02173,C268,P19,PR04,2025-10-14,41857,1674.28,No,Yes,Success
T02174,C438,P01,PR08,2025-10-20,36760,735.2,Yes,Yes,Success
T02175,C262,P11,PR04,2025-03-02,22494,899.76,Yes,No,Success
T02176,C250,P10,PR05,2025-07-17,9541,190.82,No,No,Success
T02177,C283,P05,PR05,2025-05-24,42769,855.38,Yes,No,Success
T02178,C091,P06,PR01,2025-03-14,17950,538.5,No,No,Success
T02179,C416,P09,PR01,2025-07-07,3999,119.97,Yes,Yes,Success
T02180,C191,P16,PR02,2025-01-24,19744,493.6,Yes,No,Success
T02181,C065,P12,PR06,2025-09-12,9775,342.13,No,No,Success
T02182,C324,P13,PR05,2025-04-23,4652,93.04,No,No,Success
T02183,C088,P07,PR07,2025-03-11,30604,459.06,Yes,No,Pending
T02184,C313,P11,PR05,2025-05-24,37199,743.98,Yes,Yes,Success
T02185,C094,P06,PR07,2025-12-19,34363,515.44,Yes,No,Success
T02186,C200,P18,PR08,2025-07-11,5250,105.0,Yes,Yes,Success
T02187,C358,P02,PR07,2025-02-16,42540,638.1,Yes,No,Success
T02188,C454,P04,PR01,2025-12-03,30897,926.91,Yes,Yes,Success
T02189,C186,P08,PR06,2025-08-14,49250,1723.75,Yes,No,Success
T02190,C415,P14,PR01,2025-10-31,5145,154.35,Yes,Yes,Pending
T02191,C425,P03,PR02,2025-09-16,46418,1160.45,Yes,No,Success
T02192,C416,P05,PR05,2025-10-18,15376,307.52,Yes,No,Success
T02193,C177,P05,PR02,2025-11-01,27509,687.73,Yes,No,Success
T02194,C046,P20,PR03,2025-09-21,48518,2425.9,No,No,Success
T02195,C043,P07,PR02,2025-02-06,35785,894.62,Yes,No,Success
T02196,C313,P13,PR05,2025-04-24,44015,880.3,No,Yes,Failed
T02197,C185,P15,PR02,2025-05-12,48234,1205.85,Yes,No,Success
T02198,C216,P17,PR06,2025-01-31,10421,364.74,Yes,No,Success
T02199,C230,P07,PR01,2025-10-29,28632,858.96,Yes,No,Pending
T02200,C258,P07,PR06,2025-10-08,36016,1260.56,Yes,Yes,Success
T02201,C497,P10,PR03,2025-07-27,41828,2091.4,No,No,Success
T02202,C475,P09,PR01,2025-12-27,29619,888.57,Yes,No,Success
T02203,C492,P13,PR03,2025-03-23,24369,1218.45,Yes,Yes,Success
T02204,C480,P11,PR05,2025-06-16,35944,718.88,Yes,No,Success
T02205,C308,P04,PR05,2025-04-30,44152,883.04,Yes,Yes,Success
T02206,C049,P20,PR05,2025-12-18,25921,518.42,Yes,No,Success
T02207,C200,P02,PR07,2025-12-18,45194,677.91,No,Yes,Success
T02208,C471,P08,PR05,2025-06-11,24810,496.2,No,No,Success
T02209,C001,P03,PR01,2025-12-08,12108,363.24,Yes,No,Success
T02210,C183,P02,PR05,2025-01-06,37586,751.72,Yes,No,Success
T02211,C164,P04,PR06,2025-06-22,5673,198.56,Yes,No,Success
T02212,C352,P19,PR06,2025-05-13,43404,1519.14,Yes,No,Success
T02213,C490,P16,PR04,2025-02-21,3372,134.88,No,No,Success
T02214,C026,P12,PR04,2025-12-29,36593,1463.72,No,No,Success
T02215,C385,P03,PR06,2025-01-25,44174,1546.09,Yes,No,Pending
T02216,C396,P01,PR05,2025-04-15,20427,408.54,No,No,Success
T02217,C450,P07,PR02,2025-08-08,2559,63.98,Yes,No,Pending
T02218,C278,P10,PR02,2025-11-17,5219,130.47,No,Yes,Success
T02219,C316,P06,PR05,2025-10-07,40829,816.58,Yes,No,Success
T02220,C175,P05,PR03,2025-01-24,37664,1883.2,Yes,Yes,Success
T02221,C482,P19,PR07,2025-01-07,37815,567.23,No,No,Success
T02222,C031,P03,PR06,2025-10-07,36380,1273.3,Yes,No,Success
T02223,C246,P17,PR05,2025-05-17,16335,326.7,No,Yes,Failed
T02224,C292,P10,PR02,2025-06-07,13203,330.08,Yes,No,Success
T02225,C202,P16,PR02,2025-08-23,682,17.05,Yes,No,Success
T02226,C083,P12,PR02,2025-01-06,14784,369.6,Yes,Yes,Success
T02227,C095,P10,PR02,2025-02-24,26135,653.38,Yes,No,Success
T02228,C485,P19,PR05,2025-12-26,43851,877.02,No,Yes,Success
T02229,C036,P01,PR02,2025-01-17,6742,168.55,Yes,No,Failed
T02230,C183,P08,PR06,2025-01-03,3540,123.9,No,No,Success
T02231,C125,P01,PR03,2025-03-19,17098,854.9,No,Yes,Success
T02232,C316,P01,PR04,2025-05-25,9418,376.72,No,No,Pending
T02233,C387,P19,PR06,2025-10-12,22394,783.79,No,No,Success
T02234,C045,P06,PR05,2025-10-31,12694,253.88,No,No,Success
T02235,C489,P08,PR03,2025-08-03,15635,781.75,No,No,Success
T02236,C235,P12,PR06,2025-07-01,9771,341.99,Yes,Yes,Success
T02237,C356,P20,PR04,2025-03-06,2116,84.64,Yes,No,Success
T02238,C116,P18,PR02,2025-01-04,11123,278.07,Yes,No,Pending
T02239,C372,P06,PR01,2025-02-04,40345,1210.35,Yes,No,Success
T02240,C371,P01,PR05,2025-12-18,32536,650.72,Yes,Yes,Success
T02241,C109,P18,PR01,2025-07-10,29108,873.24,Yes,No,Success
T02242,C384,P15,PR06,2025-12-20,37788,1322.58,No,Yes,Success
T02243,C023,P02,PR03,2025-06-23,34366,1718.3,No,No,Success
T02244,C035,P18,PR05,2025-07-12,14652,293.04,No,Yes,Failed
T02245,C412,P17,PR04,2025-05-22,11796,471.84,Yes,No,Failed
T02246,C071,P06,PR05,2025-09-02,34179,683.58,Yes,Yes,Success
T02247,C066,P08,PR05,2025-03-11,35670,713.4,No,Yes,Success
T02248,C143,P07,PR02,2025-03-09,32434,810.85,No,No,Success
T02249,C296,P20,PR01,2025-12-30,24086,722.58,Yes,Yes,Success
T02250,C066,P02,PR05,2025-11-21,1354,27.08,Yes,Yes,Failed
T02251,C437,P05,PR05,2025-03-08,14853,297.06,No,No,Failed
T02252,C125,P12,PR01,2025-04-10,7265,217.95,Yes,No,Success
T02253,C454,P02,PR01,2025-07-28,22485,674.55,Yes,Yes,Success
